Script	Run	Model	AUC
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6081584-RANDOM	RANDOM	34.860563232622745
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6116636-UNIV	UNIV	34.281165846237016
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6132915-RANDOM	RANDOM	34.66386967856025
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6146629-RANDOM	RANDOM	34.799778362340206
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6215075-RANDOM	RANDOM	34.611073060026406
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6257234-RANDOM	RANDOM	34.78931074521366
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6264781-RANDOM	RANDOM	34.64344278968111
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6286064-RANDOM	RANDOM	34.51258196456661
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6297670-RANDOM	RANDOM	34.70191652428549
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	633792-RANDOM	RANDOM	34.4450646740091
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6396099-RANDOM	RANDOM	34.63028596616036
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6419120-RANDOM	RANDOM	34.53574844068704
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6559907-RANDOM	RANDOM	34.53470943871025
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6564596-RANDOM	RANDOM	34.631405960848575
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6599209-RANDOM	RANDOM	34.70396491995175
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	661344-RANDOM	RANDOM	34.64021203245263
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6683125-RANDOM	RANDOM	34.5931634190264
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6781164-UNIV	UNIV	34.307964562952876
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6894918-RANDOM	RANDOM	34.61925145631872
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	693379-UNIV	UNIV	34.227126404429114
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6959177-RANDOM	RANDOM	34.561529175396004
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7007359-RANDOM	RANDOM	34.70103276490495
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7010560-UNIV	UNIV	34.259375448596536
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7066-RANDOM	RANDOM	34.841255159631864
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7103785-RANDOM	RANDOM	34.70554295472986
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7188712-RANDOM	RANDOM	34.56150309779254
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7189927-RANDOM	RANDOM	34.476768175358785
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7215260-RANDOM	RANDOM	34.378710633577484
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7216212-RANDOM	RANDOM	34.51674462661806
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7270743-RANDOM	RANDOM	34.64222607260996
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7362829-UNIV	UNIV	34.349835050999715
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7480177-UNIV	UNIV	34.32330287787304
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7531821-RANDOM	RANDOM	34.842344257160505
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7541016-RANDOM	RANDOM	34.82133748601901
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7736415-RANDOM	RANDOM	34.60437367229194
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7787865-RANDOM	RANDOM	34.73754852601406
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7826364-RANDOM	RANDOM	34.66834224225002
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7894844-RANDOM	RANDOM	34.627772046138496
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	7964379-UNIV	UNIV	34.33038579776442
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8068196-RANDOM	RANDOM	34.559264333459886
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	806878-UNIV	UNIV	34.39286343565739
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8092756-RANDOM	RANDOM	34.42094214459069
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	81268-UNIV	UNIV	34.184292300730704
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8128783-RANDOM	RANDOM	34.83612495796345
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8166729-UNIV	UNIV	34.39599499755677
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8192034-RANDOM	RANDOM	34.608259639943604
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8231540-UNIV	UNIV	34.398141076513674
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8361865-UNIV	UNIV	34.28828809507855
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8371947-RANDOM	RANDOM	34.503836377625476
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8396063-RANDOM	RANDOM	34.73096569038334
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8404358-RANDOM	RANDOM	34.62678411316327
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8405000-UNIV	UNIV	34.36113250029581
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8738709-RANDOM	RANDOM	34.58016996993992
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8757587-UNIV	UNIV	34.26699716957765
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8803510-RANDOM	RANDOM	34.47904649440326
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8826785-RANDOM	RANDOM	34.58043565067856
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8876617-RANDOM	RANDOM	34.64225988003801
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	893533-RANDOM	RANDOM	34.49853880145615
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	8970309-UNIV	UNIV	34.302326833642795
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9085793-RANDOM	RANDOM	34.59825331259661
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9116138-UNIV	UNIV	34.23950653845502
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9333602-RANDOM	RANDOM	34.49163137338149
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9378878-RANDOM	RANDOM	34.79689009705214
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9386878-RANDOM	RANDOM	34.53336405947712
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9419229-UNIV	UNIV	34.17412342286685
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9424250-RANDOM	RANDOM	34.46010093152586
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9442399-RANDOM	RANDOM	34.53629672999854
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9468248-UNIV	UNIV	34.54511953534298
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	948893-UNIV	UNIV	34.32769260768924
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9562161-UNIV	UNIV	34.39588208067099
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9727046-UNIV	UNIV	34.322768541079384
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9790562-UNIV	UNIV	34.298784624441666
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9813634-UNIV	UNIV	34.229435896289964
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9920744-UNIV	UNIV	34.27693376455711
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	9948985-UNIV	UNIV	34.21730443056355
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	REAL	REAL	34.20165175774243
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	REVERSE	REVERSE	34.81106004823382
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	1208992-OPTIM	OPTIM	34.1700317918369
