Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5273364-RANDOM	RANDOM	28.958282679922107
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	533327-RANDOM	RANDOM	28.86853441155204
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5334045-RANDOM	RANDOM	28.920920387889275
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5367338-UNIV	UNIV	28.91532835630513
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5403162-RANDOM	RANDOM	28.98368348403398
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5438374-RANDOM	RANDOM	29.029768734220497
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5463796-UNIV	UNIV	28.784468243577898
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5472096-RANDOM	RANDOM	29.012877423978274
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5481527-RANDOM	RANDOM	28.94170667130683
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	548900-RANDOM	RANDOM	28.97832962257838
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5522368-UNIV	UNIV	28.978777675059767
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5528036-RANDOM	RANDOM	28.866493526628275
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5535577-RANDOM	RANDOM	29.035174786154712
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5568511-RANDOM	RANDOM	28.931890189094474
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5584289-RANDOM	RANDOM	28.99458964689125
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	560736-UNIV	UNIV	28.923726410434725
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5630766-UNIV	UNIV	28.935806820333706
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5631208-RANDOM	RANDOM	28.92161139780849
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5720709-UNIV	UNIV	28.944849167545044
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5731712-UNIV	UNIV	28.809006736284736
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5738861-UNIV	UNIV	29.00111858768578
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5749307-RANDOM	RANDOM	28.944000420800293
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	57637-RANDOM	RANDOM	28.940268253496043
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5829783-UNIV	UNIV	28.868209692568776
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5834753-RANDOM	RANDOM	28.781487913242167
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5848196-RANDOM	RANDOM	28.94725918621847
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5886096-RANDOM	RANDOM	28.856064112726305
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	591774-RANDOM	RANDOM	28.925434416288148
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5973298-RANDOM	RANDOM	28.923368562534186
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6083122-RANDOM	RANDOM	28.982910297252563
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6163028-UNIV	UNIV	28.794450526596876
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6180678-UNIV	UNIV	28.987105016349584
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6235097-RANDOM	RANDOM	28.906393608055307
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6237897-UNIV	UNIV	29.002180151572468
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6256558-UNIV	UNIV	28.801702053132594
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6295491-RANDOM	RANDOM	28.93869469594808
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	640393-UNIV	UNIV	28.925817982080325
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	644777-RANDOM	RANDOM	28.99760120404044
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6463065-RANDOM	RANDOM	28.99225635668013
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6488432-RANDOM	RANDOM	28.842772201308144
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6515071-RANDOM	RANDOM	28.875557999346803
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6523624-RANDOM	RANDOM	28.97708747469632
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6552283-RANDOM	RANDOM	28.99762097733822
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6595720-UNIV	UNIV	29.00352741271297
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6607016-RANDOM	RANDOM	28.980239342661083
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6608284-RANDOM	RANDOM	28.862125144778375
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6614473-RANDOM	RANDOM	28.931366477822955
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6615639-RANDOM	RANDOM	28.923284623010403
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6616159-RANDOM	RANDOM	28.92070500635576
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6632595-UNIV	UNIV	28.850888939169813
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6640937-RANDOM	RANDOM	28.978307067926146
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6678041-UNIV	UNIV	28.93923318074974
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	669242-UNIV	UNIV	28.84574428238789
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	671343-RANDOM	RANDOM	29.016648074660026
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6719578-UNIV	UNIV	28.87047722989854
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6786185-RANDOM	RANDOM	28.915336115772668
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6789812-UNIV	UNIV	28.78135307512767
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6819710-RANDOM	RANDOM	29.00625044806307
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6826066-UNIV	UNIV	28.994935336327963
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6826276-RANDOM	RANDOM	29.0363417502029
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6835373-RANDOM	RANDOM	29.003371196321336
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6874093-RANDOM	RANDOM	28.85662304988812
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6881051-UNIV	UNIV	28.944248013355114
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6882008-UNIV	UNIV	28.939235710244894
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6916486-RANDOM	RANDOM	28.846220170005758
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	692383-RANDOM	RANDOM	28.782178009827014
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6937181-UNIV	UNIV	28.842908177647686
